   -6.000000000000000        0.3851971143511089     
   -5.760000000000000        0.3851971143511089     
   -5.520000000000000        0.3851971143511089     
   -5.280000000000000        0.3851971143511089     
   -5.040000000000000        0.3851971143511089     
   -4.800000000000000        0.3851971143511089     
   -4.560000000000000        0.3851971143511089     
   -4.320000000000000        0.3851971143511089     
   -4.080000000000000        0.3851971143511089     
   -3.840000000000000        0.5807063267879043     
   -3.840000000000000        0.7765945422431204     
   -3.840000000000000        0.9729550842390562     
   -3.840000000000000         1.169880333731538     
   -3.840000000000000         1.367461549433629     
   -3.840000000000000         1.565788692852865     
   -3.840000000000000         1.764950258740411     
   -3.840000000000000         1.965033111612069     
   -3.840000000000000         2.166122328958343     
   -3.840000000000000         2.368301051714338     
   -3.840000000000000         2.571650342510284     
   -3.840000000000000         2.776249052171010     
   -3.840000000000000         2.982173694877646     
   -3.840000000000000         3.189498332348288     
   -3.840000000000000         3.398294467336542     
   -3.840000000000000         3.608630946688375     
   -3.840000000000000         3.820573874139177     
   -3.840000000000000         4.034186532974921     
   -3.840000000000000         4.249529318623878     
   -3.840000000000000         4.466659681189796     
   -3.840000000000000         4.685632077883227     
   -3.840000000000000         4.906497935255945     
   -3.840000000000000         5.129305621094297     
   -3.840000000000000         5.354100425780786     
   -3.840000000000000         5.580924552890115     
   -3.840000000000000         5.809817118746128     
   -3.840000000000000         6.040814160629681     
   -3.840000000000000         6.273948653295052     
   -3.840000000000000         6.509250533423568     
   -3.840000000000000         6.746746731618209     
   -3.840000000000000         6.986461211521710     
   -3.840000000000000         7.228415015623348     
   -3.840000000000000         7.472626317305855     
   -3.840000000000000         7.719110478673879     
   -3.840000000000000         7.967880113698818     
   -3.840000000000000         8.218945156211536     
   -3.840000000000000         8.472312932274409     
   -3.840000000000000         8.727988236466917     
   -3.840000000000000         8.985973411624599     
   -3.840000000000000         9.246268431579237     
   -3.840000000000000         9.508870986458517     
   -3.840000000000000         9.773776570115773     
   -3.840000000000000         10.04097856927476     
   -3.840000000000000         10.31046835399012     
   -3.840000000000000         10.58223536904130     
   -3.840000000000000         10.85626722589636     
   -3.840000000000000         11.13254979490064     
   -3.840000000000000         11.41106729736590     
   -3.840000000000000         11.69180239725550     
   -3.840000000000000         11.97473629218198     
   -3.840000000000000         12.25984880345458     
   -3.840000000000000         12.54711846493471     
   -3.840000000000000         12.83652261047853     
   -3.840000000000000         13.12803745976597     
   -3.840000000000000         13.42163820233561     
   -3.840000000000000         13.71729907966468     
   -3.840000000000000         14.01499346515192     
   -3.840000000000000         14.31469394187969     
   -3.840000000000000         14.61637237804932     
    4.560000000000000        -4.227026579539560     
