   -6.000000000000000         1.185048850039772     
   -4.666666666666667         1.185048850039772     
   -4.666666666666667         2.312766280191660     
   -4.666666666666667         3.480620669814731     
   -4.666666666666667         4.698747437575867     
   -4.666666666666667         5.974949118236451     
   -4.666666666666667         7.314577377320123     
   -4.666666666666667         8.720606784787934     
   -4.666666666666667         10.19385933408855     
   -4.666666666666667         11.73332880983900     
   -4.666666666666667         13.33655434648086     
