threads,run1_time,run2_time,run3_time,mean_time,cycles,instructions,cache_misses,branch_misses
32,342.265554537,,,342.265554,12498485177585
14195593235440,36955873109386
37002800023856,80199507
215104542,5377770745
3005755154
