    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000     
    0.000000        0.000000        0.000000        0.000000    
    0.000000       2.4945643E-03   4.6410030E-03   6.4776447E-03 
   8.0460198E-03   9.3938168E-03   1.0576387E-02   1.1652459E-02 
   1.2678171E-02   1.3701122E-02   1.4754966E-02   1.5854228E-02 
   1.6988823E-02   1.8117905E-02   1.9163555E-02   2.0006023E-02 
   2.0483667E-02   2.0401884E-02   1.9555358E-02   1.7765945E-02 
   1.4933603E-02   1.1089844E-02   6.4337919E-03   1.3244019E-03 
   4.9155229E-04   4.0746594E-04   4.2783341E-04   4.4043042E-04 
   4.3174718E-04   4.0626660E-04   3.7065035E-04   3.3046867E-04 
   2.8966580E-04   2.5072927E-04   2.1503342E-04   1.8318080E-04 
   1.5528178E-04   1.3116011E-04   1.1049180E-04   9.2893017E-05 
   7.7972472E-05   6.5360342E-05   5.4722012E-05   4.5762612E-05 
   3.8226561E-05   3.1894528E-05   2.6579488E-05   2.2122576E-05 
   1.8389159E-05   1.5265276E-05   1.2654511E-05   1.0475331E-05 
   8.6587988E-06   7.1466557E-06   5.8896862E-06   4.8463412E-06 
   3.9815677E-06   3.2658183E-06   2.6742130E-06   2.1858282E-06 
   1.7830936E-06   1.4512796E-06   1.1780623E-06   9.5315221E-07 
   7.6797960E-07   6.1542761E-07   4.8960641E-07   3.8566310E-07 
   2.9962254E-07   2.2825553E-07   1.6897103E-07   1.1972941E-07 
   7.8973876E-08   4.5575842E-08   1.8787999E-08  -1.8060238E-09 
  -1.6362630E-08  -2.4892291E-08  -2.7438384E-08  -2.4325823E-08 
  -1.6442453E-08  -5.4873399E-09   5.4630487E-09   5.4630487E-09
    0.000000       7.4128662E-03   1.3830487E-02   1.9322712E-02 
   2.4008935E-02   2.8033076E-02   3.1562179E-02   3.4773167E-02 
   3.7835274E-02   4.0892556E-02   4.4047937E-02   4.7347888E-02 
   5.0766025E-02   5.4184455E-02   5.7374176E-02   5.9979383E-02 
   6.1515078E-02   6.1390851E-02   5.8974627E-02   5.3705163E-02 
   4.5248542E-02   3.3670451E-02   1.9564848E-02   4.0519717E-03 
   1.5336125E-03   1.2795315E-03   1.3335068E-03   1.3596349E-03 
   1.3210120E-03   1.2335591E-03   1.1182899E-03   9.9197275E-04 
   8.6601800E-04   7.4732059E-04   6.3947157E-04   5.4385467E-04 
   4.6049579E-04   3.8866207E-04   3.2725465E-04   2.7504913E-04 
   2.3083415E-04   1.9348405E-04   1.6199113E-04   1.3547346E-04 
   1.1317004E-04   9.4429808E-05   7.8698606E-05   6.5506261E-05 
   5.4454526E-05   4.5206376E-05   3.7476708E-05   3.1024385E-05 
   2.5645501E-05   2.1167703E-05   1.7445369E-05   1.4355533E-05 
   1.1794439E-05   9.6746153E-06   7.9224019E-06   6.4758437E-06 
   5.2829146E-06   4.2999955E-06   3.4905893E-06   2.8242225E-06 
   2.2755139E-06   1.8233849E-06   1.4503900E-06   1.1421549E-06 
   8.8690479E-07   6.7507409E-07   4.9898773E-07   3.5260481E-07 
   2.3131750E-07   1.3179300E-07   5.1841116E-08  -9.7250981E-09 
  -5.3287657E-08  -7.8753082E-08  -8.6088406E-08  -7.6096470E-08 
  -5.1334652E-08  -1.6969624E-08   1.7388102E-08   1.7388102E-08
    0.000000       1.2172814E-02   2.2765264E-02   3.1837590E-02 
   3.9575271E-02   4.6215206E-02   5.2035015E-02   5.7329662E-02 
   6.2382486E-02   6.7436807E-02   7.2670110E-02   7.8169174E-02 
   8.3903119E-02   8.9691877E-02   9.5171653E-02   9.9764504E-02 
   0.1026668       0.1028783       9.9295579E-02   9.0892307E-02 
   7.6987453E-02   5.7571098E-02   3.3595596E-02   7.0627443E-03 
   2.7831735E-03   2.3417652E-03   2.3979240E-03   2.3955221E-03 
   2.2852898E-03   2.1012982E-03   1.8810678E-03   1.6519564E-03 
   1.4310640E-03   1.2277259E-03   1.0460536E-03   8.8693004E-04 
   7.4940943E-04   6.3162972E-04   5.3137221E-04   4.4638081E-04 
   3.7453044E-04   3.1390402E-04   2.6281708E-04   2.1981346E-04 
   1.8364676E-04   1.5325617E-04   1.2774186E-04   1.0634171E-04 
   8.8410838E-05   7.3403644E-05   6.0858561E-05   5.0385133E-05 
   4.1653071E-05   3.4383087E-05   2.8339115E-05   2.3321743E-05 
   1.9162660E-05   1.5719930E-05   1.2874005E-05   1.0524320E-05 
   8.5864094E-06   6.9894531E-06   5.6741842E-06   4.5911142E-06 
   3.6990223E-06   2.9636717E-06   2.3567261E-06   1.8548349E-06 
   1.4388698E-06   1.0932901E-06   8.0562592E-07   5.6606495E-07 
   3.6713084E-07   2.0343903E-07   7.1502846E-08  -3.0458391E-08 
  -1.0279865E-07  -1.4494476E-07  -1.5627711E-07  -1.3751257E-07 
  -9.2497167E-08  -3.0048803E-08   3.2454007E-08   3.2454007E-08
    0.000000       1.6723242E-02   3.1308524E-02   4.3813590E-02 
   5.4480109E-02   6.3629560E-02   7.1644455E-02   7.8934491E-02 
