    0.000000       1.4884120E-06   4.4963435E-06   1.1660379E-05 
   2.8704331E-05   6.7948655E-05   1.5491474E-04   3.4013906E-04 
   7.1903196E-04   1.4629688E-03   2.8640931E-03   5.3936099E-03 
   9.7677596E-03   1.7007047E-02   2.8464174E-02   4.5788325E-02 
   7.0794359E-02   0.1052209       0.1503944       0.2068583     
   0.2740660       0.3502426       0.4324891       0.5171348     
   0.6004272       0.6786480       0.7487574       0.8087298     
   0.8576934       0.8958549       0.9242549       0.9444429     
   0.9581546       0.9670555       0.9725789       0.9758551     
   0.9777113       0.9787143       0.9792293       0.9794782     
   0.9795892       0.9796324       0.9796441       0.9796423     
   0.9796354       0.9796272       0.9796192       0.9796119     
   0.9796054       0.9795998       0.9795948       0.9795906     
   0.9795870       0.9795837       0.9795811       0.9795787     
   0.9795766       0.9795749       0.9795735       0.9795722     
   0.9795711       0.9795702       0.9795694       0.9795687     
   0.9795682       0.9795677       0.9795673       0.9795671     
   0.9795668       0.9795666       0.9795664       0.9795663     
   0.9795662       0.9795661       0.9795661       0.9795660     
   0.9795660       0.9795660       0.9795661       0.9795662     
   0.9795662       0.9795662       0.9795663       0.9795663    
    0.000000       1.4884120E-06   4.4963435E-06   1.1660379E-05 
   2.8704331E-05   6.7948655E-05   1.5491474E-04   3.4013906E-04 
   7.1903196E-04   1.4629688E-03   2.8640931E-03   5.3936099E-03 
   9.7677596E-03   1.7007047E-02   2.8464174E-02   4.5788325E-02 
   7.0794359E-02   0.1052209       0.1503944       0.2068583     
   0.2740660       0.3502426       0.4324891       0.5171348     
   0.6004272       0.6786480       0.7487574       0.8087298     
   0.8576934       0.8958549       0.9242549       0.9444429     
   0.9581546       0.9670555       0.9725789       0.9758551     
   0.9777113       0.9787143       0.9792293       0.9794782     
   0.9795892       0.9796324       0.9796441       0.9796423     
   0.9796354       0.9796272       0.9796192       0.9796119     
   0.9796054       0.9795998       0.9795948       0.9795906     
   0.9795870       0.9795837       0.9795811       0.9795787     
   0.9795766       0.9795749       0.9795735       0.9795722     
   0.9795711       0.9795702       0.9795694       0.9795687     
   0.9795682       0.9795677       0.9795673       0.9795671     
   0.9795668       0.9795666       0.9795664       0.9795663     
   0.9795662       0.9795661       0.9795661       0.9795660     
   0.9795660       0.9795660       0.9795661       0.9795662     
   0.9795662       0.9795662       0.9795663       0.9795663    
    0.000000       1.4673215E-06   4.4328922E-06   1.1496722E-05 
   2.8304072E-05   6.7008470E-05   1.5279106E-04   3.3552787E-04 
   7.0941326E-04   1.4437051E-03   2.8270741E-03   5.3253858E-03 
   9.6472362E-03   1.6803030E-02   2.8133286E-02   4.5274056E-02 
   7.0027918E-02   0.1041242       0.1488850       0.2048550     
   0.2714952       0.3470444       0.4286250       0.5125969     
   0.5952480       0.6728873       0.7424912       0.8020414     
   0.8506665       0.8885670       0.9167734       0.9368227     
   0.9504380       0.9592736       0.9647530       0.9679995     
   0.9698352       0.9708236       0.9713275       0.9715679     
   0.9716719       0.9717093       0.9717160       0.9717100     
   0.9716995       0.9716882       0.9716774       0.9716677     
   0.9716592       0.9716517       0.9716453       0.9716397     
   0.9716349       0.9716307       0.9716271       0.9716239     
   0.9716212       0.9716189       0.9716169       0.9716152     
   0.9716137       0.9716125       0.9716114       0.9716104     
   0.9716097       0.9716089       0.9716084       0.9716079     
   0.9716075       0.9716071       0.9716069       0.9716066     
   0.9716064       0.9716063       0.9716061       0.9716061     
   0.9716060       0.9716059       0.9716059       0.9716058     
   0.9716058       0.9716058       0.9716059       0.9716059    
    0.000000       1.4243132E-06   4.3034261E-06   1.1162510E-05 
   2.7485810E-05   6.5084096E-05   1.4843827E-04   3.2606185E-04 
   6.8963249E-04   1.4040094E-03   2.7506161E-03   5.1841135E-03 
   9.3969461E-03   1.6377987E-02   2.7441537E-02   4.4194985E-02 
   6.8413660E-02   0.1018059       0.1456828       0.2005916     
   0.2660090       0.3402032       0.4203419       0.5028511     
   0.5841064       0.6604761       0.7289723       0.7875946     
   0.8354737       0.8727983       0.9005775       0.9203213     
   0.9337250       0.9424173       0.9478012       0.9509836     
   0.9527758       0.9537333       0.9542145       0.9544372     
   0.9545271       0.9545526       0.9545494       0.9545348     
   0.9545170       0.9544992       0.9544830       0.9544685     
   0.9544559       0.9544448       0.9544352       0.9544269     
   0.9544197       0.9544135       0.9544080       0.9544033     
   0.9543993       0.9543958       0.9543927       0.9543901     
   0.9543878       0.9543858       0.9543841       0.9543827     
   0.9543814       0.9543803       0.9543793       0.9543785     
   0.9543778       0.9543772       0.9543766       0.9543762     
   0.9543758       0.9543754       0.9543751       0.9543748     
   0.9543747       0.9543745       0.9543743       0.9543741     
   0.9543740       0.9543740       0.9543738       0.9543738    
    0.000000       1.3581785E-06   4.1041690E-06   1.0647518E-05 
   2.6223142E-05   6.2109677E-05   1.4169766E-04   3.1137114E-04 
   6.5885729E-04   1.3420740E-03   2.6309330E-03   4.9621584E-03 
   9.0020848E-03   1.5704369E-02   2.6339786E-02   4.2467289E-02 
   6.5815061E-02   9.8053694E-02   0.1404740       0.1936253     
   0.2570098       0.3289445       0.4066720       0.4867266     
