   -276.5173       -276.5173       -266.9143       -258.6765     
   -254.6283       -197.2157       -128.1360       -97.09975     
   -51.19794       -27.18227        9.244812        77.72288     
    100.8499        81.80602        35.59168       -10.62266    
   -276.5173       -276.5173       -266.9143       -258.6765     
   -254.6283       -197.2157       -128.1360       -97.09975     
   -51.19794       -27.18227        9.244812        77.72288     
    100.8499        81.80602        35.59168       -10.62266    
   -258.7782       -258.7782       -266.1726       -260.6828     
   -254.5219       -227.6727       -178.0603       -103.9150     
   -39.62962       -20.63479        28.20373        57.67136     
    40.64508        47.06599        58.17601        69.28604    
   -212.2926       -212.2926       -230.1008       -232.8593     
   -224.8983       -202.9995       -173.9751       -124.1444     
   -56.84826       -17.14171       -5.338203        13.85828     
    18.91479        24.31428        44.76719        65.22011    
   -193.8182       -193.8182       -206.5779       -205.2247     
   -204.1656       -179.7633       -159.3992       -128.2433     
   -56.15989       -6.567674       -36.89990       -42.45611     
   -28.43791       -8.722418        41.21673        91.15588    
   -182.6843       -182.6843       -184.2248       -188.0939     
   -211.7029       -186.3456       -150.7933       -108.4633     
   -33.76242        5.150136       -50.42653       -73.03218     
   -59.32419       -31.54773        33.72198        98.99171    
   -146.9225       -146.9225       -137.7745       -154.9809     
   -198.5076       -176.8088       -141.7234       -88.90665     
   -19.13493       -14.80043       -83.86298       -98.83627     
   -70.75478       -43.75002        6.827774        57.40557    
   -128.0338       -128.0338       -115.7381       -138.9041     
   -175.0954       -148.6672       -134.0408       -79.80954     
   -2.988674       -24.35396       -105.3535       -118.9166     
   -78.28074       -55.39313       -32.07036       -8.747602    
   -147.8331       -147.8331       -141.6643       -166.2084     
   -182.4378       -137.2621       -134.0653       -85.41570     
   -2.930640       -29.79657       -110.0056       -126.2750     
   -82.42181       -64.59563       -62.58572       -60.57582    
   -147.8331       -147.8331       -141.6643       -166.2084     
   -182.4378       -137.2621       -134.0653       -85.41570     
   -2.930640       -29.79657       -110.0056       -126.2750     
   -82.42181       -64.59563       -62.58572       -60.57582    
